client_id,account_id,genero,idade,nome_distrito,regiao,salario_medio_distrito,taxa_desemprego_96,frequency,saldo_medio,num_transacoes,volume_movimentado,emprestimo_ativo,valor_emprestimo,num_cartoes
4548,3772,M,41,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,43306.58411214953,214,1881143,0,0.0,0
4549,3773,F,79,Praha - vychod,central Bohemia,10124,0.54,POPLATEK MESICNE,21690.395604395606,91,212698,0,0.0,0
4550,3774,F,57,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,27262.24418604651,172,788746,0,0.0,0
4551,3775,M,75,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,19937.24791086351,359,801306,0,0.0,0
4553,3776,F,54,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,59375.51533742331,163,1266169,0,0.0,1
4554,3777,M,62,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,22034.174825174825,286,284083,0,0.0,0
4555,3778,M,39,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,70632.1975,400,3241485,0,0.0,1
4556,3779,M,29,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,45016.96474358974,312,1020017,0,0.0,0
4557,3780,F,67,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,16862.93181818182,220,450246,0,0.0,0
4559,3781,F,41,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK MESICNE,65914.31733333334,375,3564565,0,0.0,1
4560,3782,M,36,Nymburk,central Bohemia,8899,3.97,POPLATEK TYDNE,46203.214765100674,149,1296499,0,0.0,1
4561,3783,F,31,Teplice,north Bohemia,9317,7.07,POPLATEK MESICNE,27118.035714285714,196,741977,0,0.0,0
4562,3784,M,34,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,25976.610619469026,226,629004,0,0.0,0
4563,3785,F,28,Praha - vychod,central Bohemia,10124,0.54,POPLATEK MESICNE,74952.5011820331,423,3907397,0,0.0,0
4565,3786,M,51,Ceske Budejovice,south Bohemia,10045,1.71,POPLATEK MESICNE,47682.53773584906,424,5923529,0,0.0,0
4567,3787,M,62,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,49788.20823244552,413,3135446,0,0.0,0
4568,3788,M,17,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,51461.9413202934,409,1083322,0,0.0,1
4569,3789,F,28,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,48798.655844155845,154,1713599,0,0.0,0
4570,3790,F,60,Hl.m. Praha,Prague,12541,0.43,POPLATEK TYDNE,36321.14736842105,95,1013916,0,0.0,0
4571,3791,M,32,Hl.m. Praha,Prague,12541,0.43,POPLATEK TYDNE,47936.22310756972,251,1894972,0,0.0,0
4572,3792,F,63,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,18068.175925925927,324,679330,0,0.0,0
4573,3793,F,44,Kolin,central Bohemia,9307,4.43,POPLATEK MESICNE,27840.83625730994,171,742626,0,0.0,0
4574,3794,F,33,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,46162.41176470588,119,883701,0,0.0,0
4575,3795,F,35,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,41933.30097087379,206,1335385,0,0.0,0
4576,3796,M,41,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,46309.86432160804,398,2249851,0,0.0,0
4577,3797,F,50,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,28770.846153846152,91,113926,0,0.0,0
4578,3798,M,23,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,25421.225806451614,93,516141,0,0.0,0
4579,3799,F,60,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,44962.4693877551,196,867292,0,0.0,0
4580,3800,F,55,Sokolov,west Bohemia,9650,3.67,POPLATEK MESICNE,17734.056962025315,158,447531,0,0.0,0
4581,3801,F,43,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,36413.22377622378,143,1374674,0,0.0,0
4582,3802,M,81,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,18968.817567567567,148,302634,0,0.0,0
4583,3803,F,58,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,23462.806629834253,181,622538,0,0.0,0
4584,3804,F,50,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,45728.6,450,3920257,0,63252.0,0
4585,3805,F,51,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,35365.980891719744,314,1433574,0,0.0,0
4587,3806,F,21,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,39276.42727272727,220,1541483,0,0.0,1
4588,3807,F,23,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,54868.238938053095,226,1669047,0,0.0,1
4589,3808,F,23,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,34583.74722838138,451,2219142,0,0.0,0
4590,3809,M,63,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,39095.70224719101,178,566369,0,0.0,0
4591,3810,M,66,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,33352.565217391304,207,508718,0,0.0,0
4592,3811,F,44,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,33368.89655172414,145,238223,0,0.0,1
4593,3812,M,67,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,30291.048672566372,226,433200,0,0.0,0
4594,3813,M,59,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,27693.934065934067,91,332369,0,0.0,0
4596,3814,F,26,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,19230.434782608696,23,54000,0,0.0,0
4597,3815,F,47,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,48797.15757575758,165,1852172,0,0.0,0
4598,3816,F,58,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,32772.72727272727,33,96400,0,0.0,0
4600,3817,M,32,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,24939.992424242424,264,1038941,0,0.0,0
4601,3818,M,64,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,46475.576785714286,560,2753224,0,0.0,0
4603,3819,F,53,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,20695.5390625,128,588492,0,0.0,0
4604,3820,M,31,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,45745.06442577031,357,1770559,0,0.0,0
4605,3821,F,19,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,27126.531073446327,177,618739,0,0.0,0
4606,3822,M,62,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,35142.79888268156,358,2633382,0,0.0,0
4607,3823,F,23,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,22846.27659574468,94,338784,0,0.0,0
4608,3824,M,54,Usti nad Labem,north Bohemia,9832,4.48,POPLATEK MESICNE,24397.01083032491,277,1168313,0,0.0,0
4609,3825,F,23,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,24384.74496644295,149,522152,0,0.0,0
4610,3826,F,33,Chomutov,north Bohemia,9675,7.68,POPLATEK MESICNE,34299.03846153846,260,808041,0,0.0,0
4611,3827,F,46,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,32394.487288135595,236,996681,0,0.0,0
4612,3828,F,39,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,15407.466666666667,60,80734,0,0.0,0
4615,3830,M,48,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,35848.982142857145,112,719093,0,0.0,0
4617,3832,M,22,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,22090.07339449541,218,623441,0,0.0,0
4619,3833,F,58,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,42453.6,85,966046,0,0.0,0
4620,3834,F,59,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,24129.73082706767,665,2216845,0,23052.0,0
4622,3835,F,27,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,37428.63595505618,445,2160940,0,0.0,0
4623,3836,M,32,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,56086.103896103894,77,611666,0,0.0,0
4624,3837,F,33,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK PO OBRATU,41146.86363636364,330,2068288,0,0.0,0
4626,3838,F,52,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,31419.003984063744,251,1510955,0,0.0,0
4627,3839,M,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,51313.23931623931,234,3015861,0,0.0,1
4629,3840,M,76,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,29013.76767676768,297,671380,0,0.0,0
4631,3841,F,66,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,22428.05859375,256,400324,0,0.0,0
4632,3842,M,71,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,34621.04878048781,82,167447,0,0.0,0
4633,3843,F,19,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,23193.689655172413,116,389695,0,0.0,0
4634,3844,F,59,Bruntal,north Moravia,8110,6.55,POPLATEK MESICNE,19718.448170731706,328,445169,0,0.0,0
4636,3845,M,22,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,34863.21224489796,245,2277181,0,0.0,0
4637,3846,M,30,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,13613.645569620254,79,110058,0,0.0,0
4638,3847,F,31,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,49784.373040752354,319,1799826,0,0.0,1
4639,3848,M,19,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,40787.49101796407,167,711501,0,0.0,1
4640,3849,F,43,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,45979.70731707317,287,1792946,0,0.0,0
4641,3850,M,41,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,46472.954853273135,443,2817015,0,0.0,0
4643,3851,F,30,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,33308.391304347824,115,886182,0,0.0,0
4644,3852,M,68,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,17440.478260869564,69,137920,0,0.0,0
4647,3854,M,21,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,24341.926829268294,205,254943,0,0.0,0
4648,3855,M,35,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,43107.67656765677,303,1904798,0,0.0,0
4649,3856,F,71,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,14295.381355932202,118,236788,0,0.0,0
4650,3857,F,34,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,16712.313725490196,51,73870,0,0.0,0
4651,3858,M,20,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,29768.224489795917,196,516869,0,0.0,1
4652,3859,M,37,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,31669.20809248555,173,1797734,1,307200.0,0
4653,3860,F,53,Kladno,central Bohemia,9753,5.05,POPLATEK MESICNE,25405.58943089431,246,1355361,0,0.0,0
4654,3861,F,49,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,62596.0,124,1157966,0,0.0,1
4656,3862,M,57,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,58488.03398058253,206,2597889,1,74916.0,0
4657,3863,M,58,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,26291.775280898877,356,1824903,0,0.0,0
4658,3864,M,64,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,49012.976284584984,253,1999386,0,0.0,0
4659,3865,F,40,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,52098.17529880478,251,1968976,0,0.0,0
4660,3866,F,24,Prostejov,south Moravia,8441,4.48,POPLATEK MESICNE,26824.409836065573,61,328975,0,0.0,1
4661,3867,F,55,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,34488.544444444444,90,501186,0,0.0,0
4662,3868,F,72,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,21127.118032786886,305,669856,0,0.0,0
4663,3869,M,57,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,74724.2912371134,388,5576988,0,0.0,1
4664,3870,M,78,Louny,north Bohemia,8965,8.23,POPLATEK MESICNE,18502.099099099098,111,255811,0,0.0,0
4665,3871,F,73,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,34513.27488151659,422,578512,0,0.0,0
4667,3872,M,58,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,32400.006329113923,158,663206,0,0.0,0
4670,3874,F,31,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,37085.425101214576,247,925156,0,0.0,0
4672,3875,M,50,Chrudim,east Bohemia,8254,3.76,POPLATEK MESICNE,58962.94520547945,73,1142992,1,153936.0,0
4673,3876,M,47,Jesenik,north Moravia,8173,7.01,POPLATEK MESICNE,40884.962711864406,295,3492081,0,0.0,0
4674,3877,F,21,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,56492.827067669175,133,1133555,0,0.0,1
4675,3878,M,24,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,21477.494505494506,364,386280,0,0.0,0
4677,3880,F,78,Beroun,central Bohemia,8980,2.21,POPLATEK MESICNE,30415.059210526317,152,372360,0,0.0,0
4678,3881,M,31,Tabor,south Bohemia,9104,2.07,POPLATEK MESICNE,25146.02380952381,210,545233,0,0.0,0
4679,3882,M,51,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,20930.6925795053,566,536410,0,0.0,0
4680,3883,F,20,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,43358.38356164384,438,956036,0,0.0,1
4681,3884,F,50,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,19468.516129032258,124,468770,0,0.0,0
4683,3885,M,43,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,24083.244444444445,90,238556,0,0.0,0
4684,3886,F,46,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,49575.7,280,3574376,0,0.0,1
4685,3887,M,35,Uherske Hradiste,south Moravia,8544,1.86,POPLATEK MESICNE,38888.16091954023,174,264626,0,0.0,0
4686,3888,M,55,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,18363.672727272726,55,110301,0,0.0,0
4687,3889,F,52,Jindrichuv Hradec,south Bohemia,8427,1.54,POPLATEK MESICNE,13238.462365591398,93,93149,0,0.0,0
4689,3890,M,36,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,33903.92268041237,194,721553,0,0.0,0
4690,3891,F,37,Zdar nad Sazavou,south Moravia,8512,4.12,POPLATEK MESICNE,48361.96124031008,387,2247919,0,0.0,0
4692,3892,F,44,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,9777.573333333334,300,410940,0,0.0,0
4693,3893,M,56,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,22623.102739726026,146,286570,0,0.0,0
4695,3894,M,74,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,36553.56551724138,145,326602,0,0.0,0
4697,3895,F,42,Plzen - jih,west Bohemia,8561,1.29,POPLATEK MESICNE,25295.79111111111,225,934759,0,0.0,0
4698,3896,M,36,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,59588.98846153846,260,2906614,0,0.0,0
4699,3897,F,36,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,58943.23148148148,108,896292,0,0.0,1
4700,3898,F,62,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,34066.032679738564,306,737891,0,0.0,0
4701,3899,M,58,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,60827.242603550294,169,1231029,0,0.0,1
4704,3901,F,44,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,53925.49333333333,75,553239,0,0.0,0
4705,3902,M,44,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,27044.949806949808,259,897210,0,0.0,0
4706,3903,F,56,Jihlava,south Moravia,8757,3.95,POPLATEK MESICNE,34260.29520295203,271,1780282,0,0.0,0
4708,3904,M,49,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,19006.01652892562,121,150263,0,0.0,0
4709,3905,M,21,Brno - mesto,south Moravia,9897,1.96,POPLATEK PO OBRATU,47856.729508196724,122,1385437,0,0.0,0
4710,3906,F,38,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,66272.0425531915,94,1242225,1,334620.0,0
4712,3907,F,39,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,44806.34104046243,173,1863663,1,133848.0,0
4713,3908,F,81,Rakovnik,central Bohemia,8598,3.26,POPLATEK MESICNE,19390.433333333334,120,207661,0,0.0,0
4715,3909,F,23,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,45497.13669064748,556,3734014,0,0.0,1
4716,3910,F,66,Praha - vychod,central Bohemia,10124,0.54,POPLATEK MESICNE,17297.5,94,196069,0,0.0,0
4717,3911,M,55,Ceska Lipa,north Bohemia,9272,3.22,POPLATEK MESICNE,14130.55,40,53935,0,0.0,0
4718,3912,M,67,Benesov,central Bohemia,8507,1.85,POPLATEK MESICNE,29961.324561403508,342,671456,0,0.0,0
4719,3913,M,62,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,37601.36170212766,141,823558,0,0.0,0
4720,3914,F,53,Decin,north Bohemia,8705,7.61,POPLATEK MESICNE,59214.555066079294,227,1821026,0,0.0,0
4721,3915,F,43,Znojmo,south Moravia,8403,5.72,POPLATEK MESICNE,47969.56617647059,408,3441706,0,0.0,1
4722,3916,M,27,Mlada Boleslav,central Bohemia,11277,1.44,POPLATEK MESICNE,18985.94680851064,94,535186,1,96984.0,0
4723,3917,F,58,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,42557.272388059704,268,1463877,0,0.0,1
4724,3918,F,26,Blansko,south Moravia,8240,3.56,POPLATEK MESICNE,24928.63125,320,1239058,0,0.0,0
4725,3919,M,54,Chomutov,north Bohemia,9675,7.68,POPLATEK MESICNE,51822.72727272727,66,495969,0,0.0,1
4727,3920,F,29,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,53568.63481228669,293,3579431,0,0.0,0
4729,3921,M,54,Pisek,south Bohemia,8968,3.35,POPLATEK MESICNE,57985.09025270758,277,3384407,0,0.0,0
4730,3922,M,79,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,19941.814814814814,54,150491,0,0.0,0
4731,3923,F,26,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,62989.248041775456,383,3237370,0,0.0,0
4732,3924,M,81,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,20299.68666666667,150,305070,0,0.0,0
4733,3925,M,44,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,55545.33222591362,301,3273814,0,0.0,0
4734,3926,M,74,Olomouc,north Moravia,8994,4.79,POPLATEK MESICNE,36412.76771653543,254,520918,0,0.0,0
4736,3927,F,56,Breclav,south Moravia,8772,4.98,POPLATEK MESICNE,26558.87469287469,407,842057,0,0.0,0
4737,3928,F,18,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,40112.74213836478,159,407647,0,0.0,0
4739,3930,F,39,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,26147.504166666666,240,1810615,0,0.0,0
4740,3931,M,22,Plzen - sever,west Bohemia,8594,2.01,POPLATEK MESICNE,56362.976331360944,169,1452221,0,0.0,1
4741,3932,F,70,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,19173.633986928104,153,391207,0,0.0,0
4742,3933,F,50,Trebic,south Moravia,8814,5.74,POPLATEK MESICNE,38320.65359477124,153,1092670,0,0.0,0
4744,3934,M,70,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,22787.222222222223,45,134777,0,0.0,0
4745,3935,F,51,Frydek - Mistek,north Moravia,9893,4.72,POPLATEK MESICNE,39846.68272425249,602,3383838,0,0.0,0
4746,3936,F,58,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,28555.385802469136,324,398670,0,0.0,0
4747,3937,F,77,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,18403.85889570552,163,357449,0,0.0,0
4749,3938,F,51,Hodonin,south Moravia,8720,4.5,POPLATEK MESICNE,52237.33633633634,333,3024160,0,0.0,1
4750,3939,M,37,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,28924.9453125,384,1178472,0,0.0,0
4751,3940,M,26,Jablonec n. Nisou,north Bohemia,8867,1.21,POPLATEK TYDNE,40552.60267857143,224,1726217,0,0.0,1
4752,3941,M,60,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,16024.421487603306,121,134955,0,0.0,0
4754,3942,F,60,Plzen - jih,west Bohemia,8561,1.29,POPLATEK TYDNE,57349.85427135678,199,2442744,1,107352.0,0
4755,3943,F,45,Novy Jicin,north Moravia,8678,5.57,POPLATEK MESICNE,17505.512987012986,154,184907,0,0.0,0
4756,3944,F,49,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,44019.41501976285,253,1437553,0,0.0,0
4758,3945,F,26,Svitavy,east Bohemia,8187,5.45,POPLATEK MESICNE,32977.254237288136,59,84337,0,0.0,0
4760,3946,M,64,Karvina,north Moravia,10177,7.75,POPLATEK MESICNE,31164.176136363636,176,1084551,0,0.0,0
4762,3947,F,28,Sumperk,north Moravia,8369,5.88,POPLATEK MESICNE,45876.71300448431,223,1540098,0,0.0,0
4763,3948,F,55,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,42067.602294455064,523,1964060,0,0.0,1
4764,3949,M,20,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,32794.04705882353,85,356508,0,0.0,1
4765,3950,M,64,Rychnov nad Kneznou,east Bohemia,9060,2.44,POPLATEK MESICNE,46369.243902439026,82,778116,0,0.0,1
4766,3951,M,32,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,14719.051282051281,78,236213,0,0.0,0
4767,3952,F,81,Plzen - mesto,west Bohemia,10787,3.09,POPLATEK MESICNE,24715.5291005291,189,423708,0,0.0,0
4768,3953,F,39,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,57357.944881889765,127,1265798,1,63576.0,0
4769,3954,F,76,Domazlice,west Bohemia,8620,1.25,POPLATEK MESICNE,25142.677966101695,354,802104,0,0.0,0
4771,3955,F,38,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,36894.144827586206,435,1184771,0,0.0,0
4772,3956,F,49,Kutna Hora,central Bohemia,8546,4.02,POPLATEK MESICNE,49185.432098765436,162,611240,0,0.0,1
4773,3957,F,47,Decin,north Bohemia,8705,7.61,POPLATEK TYDNE,51956.61437908497,153,1926527,0,0.0,0
4774,3958,M,48,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,42208.97872340425,47,557320,0,0.0,0
4776,3959,M,25,Hl.m. Praha,Prague,12541,0.43,POPLATEK TYDNE,29490.330275229357,109,896418,0,0.0,0
4777,3960,F,70,Zlin,south Moravia,9624,2.31,POPLATEK MESICNE,22607.41369047619,336,660483,0,0.0,0
4779,3961,M,21,Usti nad Orlici,east Bohemia,8363,3.49,POPLATEK MESICNE,14536.79411764706,102,151426,0,0.0,0
4780,3962,F,27,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,11864.0,25,76200,0,0.0,0
4781,3963,F,33,Nymburk,central Bohemia,8899,3.97,POPLATEK MESICNE,38163.76136363636,88,373946,0,0.0,0
4782,3964,M,33,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,14231.483870967742,93,138820,0,0.0,0
4783,3965,F,21,Tachov,west Bohemia,8930,4.2,POPLATEK MESICNE,31176.027855153203,359,2320708,0,0.0,0
4784,3966,F,79,Havlickuv Brod,east Bohemia,8388,2.94,POPLATEK MESICNE,19759.920454545456,176,293058,0,0.0,0
4786,3967,M,61,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,57086.68253968254,189,2395987,1,84600.0,0
4787,3968,M,37,Liberec,north Bohemia,9198,4.28,POPLATEK MESICNE,59682.40350877193,171,1280633,0,0.0,0
4788,3969,F,19,Most,north Bohemia,10446,9.4,POPLATEK MESICNE,35640.201704545456,352,2514363,0,0.0,0
4789,3970,F,59,Karlovy Vary,west Bohemia,8991,2.01,POPLATEK MESICNE,51614.30303030303,231,3059675,0,0.0,1
4790,3971,M,53,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,34750.05421686747,166,1159963,0,0.0,0
4791,3972,M,63,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,46974.94103773585,424,2325598,0,0.0,1
4792,3973,F,42,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,24054.194736842106,190,852815,0,0.0,0
4793,3974,F,53,Brno - venkov,south Moravia,8743,2.43,POPLATEK MESICNE,35240.983695652176,184,1109182,0,0.0,0
4794,3975,F,54,Strakonice,south Bohemia,8547,3.64,POPLATEK MESICNE,18594.497975708502,247,332480,0,0.0,0
4795,3976,F,74,Ostrava - mesto,north Moravia,10673,5.44,POPLATEK MESICNE,21195.55737704918,183,387360,0,0.0,0
4796,3977,M,71,Melnik,central Bohemia,9920,2.87,POPLATEK MESICNE,19878.653846153848,286,578316,0,0.0,0
4797,3978,F,59,Kromeriz,south Moravia,8444,3.47,POPLATEK MESICNE,39296.73333333333,345,2211314,0,0.0,0
4798,3979,F,37,Litomerice,north Bohemia,9065,5.39,POPLATEK MESICNE,30377.535519125682,183,783828,0,0.0,0
4799,3980,F,53,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,41822.82765957447,470,1417485,0,0.0,0
4801,3981,M,21,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,16741.009868421053,304,312679,0,0.0,0
4802,3982,M,28,Prerov,north Moravia,8819,5.66,POPLATEK MESICNE,28268.54458598726,314,388067,0,0.0,0
4803,3983,M,54,Jicin,east Bohemia,8390,2.89,POPLATEK MESICNE,38408.14465408805,318,2228247,0,0.0,0
4804,3984,F,69,Trutnov,east Bohemia,8541,2.97,POPLATEK MESICNE,16281.460784313726,102,181360,0,0.0,0
4805,3985,F,64,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,12505.171428571428,70,124897,0,0.0,0
4806,3986,F,55,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,28992.575221238938,113,410166,0,0.0,0
4807,3987,M,51,Klatovy,west Bohemia,8554,2.68,POPLATEK MESICNE,30628.285714285714,77,349456,0,0.0,0
4808,3988,F,18,Cheb,west Bohemia,8624,2.66,POPLATEK MESICNE,31092.99173553719,121,241617,0,0.0,1
4809,3989,M,69,Prachatice,south Bohemia,8402,3.98,POPLATEK MESICNE,24146.015706806284,191,348610,0,0.0,0
4811,3990,F,28,Vsetin,north Moravia,8909,5.56,POPLATEK MESICNE,45237.2868852459,122,1280185,0,0.0,0
4812,3991,M,74,Hl.m. Praha,Prague,12541,0.43,POPLATEK MESICNE,22943.408333333333,120,307872,0,0.0,0
4813,3992,M,31,Hradec Kralove,east Bohemia,9425,2.5,POPLATEK MESICNE,32321.22641509434,53,483400,0,0.0,0
4814,3993,M,37,Brno - mesto,south Moravia,9897,1.96,POPLATEK MESICNE,59291.22564102564,195,1461384,0,0.0,0
4815,3994,M,29,Cesky Krumlov,south Bohemia,9045,3.6,POPLATEK MESICNE,53427.85350318471,157,2406757,0,0.0,0
4817,3995,M,30,Pribram,central Bohemia,8754,4.31,POPLATEK MESICNE,32048.104377104377,297,851706,0,0.0,0
